DZN,Mode,Persons
211592156,Tram/light rail,0
211592156,Taxi/ride-share service,0
211592156,"Car, as driver",354
211592156,"Car, as passenger",25
211592156,Truck,6
211592156,Motorbike/scooter,5
211592156,Bicycle,0
211592156,Walked only,3
211592156,Worked at home,237
211592157,Train,4
211592157,Bus,0
211592157,Ferry,0
211592157,Tram/light rail,0
211592157,Taxi/ride-share service,0
211592157,"Car, as driver",81
211592157,"Car, as passenger",3
211592157,Truck,4
211592157,Motorbike/scooter,0
211592157,Bicycle,0
211592157,Walked only,0
211592157,Worked at home,152
211602144,Train,8
211602144,Bus,5
211602144,Ferry,0
211602144,Tram/light rail,0
211602144,Taxi/ride-share service,0
211602144,"Car, as driver",183
211602144,"Car, as passenger",3
211602144,Truck,0
211602144,Motorbike/scooter,0
211602144,Bicycle,0
211602144,Walked only,5
211602144,Worked at home,164
211602145,Train,11
211602145,Bus,35
211602145,Ferry,0
211602145,Tram/light rail,0
211602145,Taxi/ride-share service,3
211602145,"Car, as driver",452
211602145,"Car, as passenger",37
211602145,Truck,0
211602145,Motorbike/scooter,0
211602145,Bicycle,3
211602145,Walked only,12
211602145,Worked at home,221
211602146,Train,4
211602146,Bus,16
211602146,Ferry,3
211602146,Tram/light rail,0
211602146,Taxi/ride-share service,0
211602146,"Car, as driver",752
211602146,"Car, as passenger",33
211602146,Truck,5
211602146,Motorbike/scooter,0
211602146,Bicycle,8
211602146,Walked only,9
211602146,Worked at home,380
211602147,Train,9
211602147,Bus,7
211602147,Ferry,0
211602147,Tram/light rail,0
211602147,Taxi/ride-share service,0
211602147,"Car, as driver",221
211602147,"Car, as passenger",12
211602147,Truck,0
211602147,Motorbike/scooter,0
211602147,Bicycle,0
211602147,Walked only,0
211602147,Worked at home,165
211602150,Train,3
211602150,Bus,5
211602150,Ferry,0
211602150,Tram/light rail,0
211602150,Taxi/ride-share service,0
211602150,"Car, as driver",103
211602150,"Car, as passenger",10
211602150,Truck,0
211602150,Motorbike/scooter,0
211602150,Bicycle,0
211602150,Walked only,0
211602150,Worked at home,22
211612326,Train,0
211612326,Bus,0
211612326,Ferry,0
211612326,Tram/light rail,0
211612326,Taxi/ride-share service,0
211612326,"Car, as driver",89
211612326,"Car, as passenger",0
211612326,Truck,0
211612326,Motorbike/scooter,0
211612326,Bicycle,0
211612326,Walked only,9
211612326,Worked at home,72
211612341,Train,16
211612341,Bus,8
211612341,Ferry,0
211612341,Tram/light rail,0
211612341,Taxi/ride-share service,6
211612341,"Car, as driver",296
211612341,"Car, as passenger",45
211612341,Truck,3
211612341,Motorbike/scooter,0
211612341,Bicycle,0
211612341,Walked only,25
211612341,Worked at home,201
211612342,Train,27
211612342,Bus,13
211612342,Ferry,0
211612342,Tram/light rail,0
211612342,Taxi/ride-share service,6
211612342,"Car, as driver",573
211612342,"Car, as passenger",75
211612342,Truck,0
211612342,Motorbike/scooter,0
211612342,Bicycle,4
211612342,Walked only,36
211612342,Worked at home,274
211612343,Train,20
211612343,Bus,4
211612343,Ferry,0
211612343,Tram/light rail,0
211612343,Taxi/ride-share service,5
211612343,"Car, as driver",389
211612343,"Car, as passenger",22
211612343,Truck,0
211612343,Motorbike/scooter,5
211612343,Bicycle,9
211612343,Walked only,11
211612343,Worked at home,472
211612344,Train,16
211612344,Bus,4
211612344,Ferry,0
211612344,Tram/light rail,0
211612344,Taxi/ride-share service,0
211612344,"Car, as driver",241
211612344,"Car, as passenger",22
211612344,Truck,0
211612344,Motorbike/scooter,0
211612344,Bicycle,6
211612344,Walked only,16
211612344,Worked at home,122
211612345,Train,3
211612345,Bus,0
211612345,Ferry,0
211612345,Tram/light rail,0
211612345,Taxi/ride-share service,0
211612345,"Car, as driver",234
211612345,"Car, as passenger",11
211612345,Truck,0
211612345,Motorbike/scooter,0
211612345,Bicycle,6
211612345,Walked only,11
211612345,Worked at home,114
211612346,Train,49
211612346,Bus,29
211612346,Ferry,0
211612346,Tram/light rail,0
211612346,Taxi/ride-share service,0
211612346,"Car, as driver",1225
211612346,"Car, as passenger",49
211612346,Truck,0
211612346,Motorbike/scooter,3
211612346,Bicycle,4
211612346,Walked only,18
211612346,Worked at home,741
211612347,Train,16
211612347,Bus,6
211612347,Ferry,0
211612347,Tram/light rail,0
211612347,Taxi/ride-share service,0
211612347,"Car, as driver",314
211612347,"Car, as passenger",18
211612347,Truck,0
211612347,Motorbike/scooter,0
211612347,Bicycle,5
211612347,Walked only,16
211612347,Worked at home,220
211612348,Train,5
211612348,Bus,3
211612348,Ferry,0
211612348,Tram/light rail,0
211612348,Taxi/ride-share service,0
211612348,"Car, as driver",208
211612348,"Car, as passenger",11
211612348,Truck,3
211612348,Motorbike/scooter,0
211612348,Bicycle,3
211612348,Walked only,14
211612348,Worked at home,131
211612349,Train,9
211612349,Bus,7
211612349,Ferry,0
211612349,Tram/light rail,0
211612349,Taxi/ride-share service,0
211612349,"Car, as driver",321
211612349,"Car, as passenger",12
211612349,Truck,4
211612349,Motorbike/scooter,0
211612349,Bicycle,7
211612349,Walked only,0
211612349,Worked at home,324
211612351,Train,0
211612351,Bus,0
211612351,Ferry,0
211612351,Tram/light rail,0
211612351,Taxi/ride-share service,0
211612351,"Car, as driver",29
211612351,"Car, as passenger",6
211612351,Truck,0
211612351,Motorbike/scooter,0
211612351,Bicycle,0
211612351,Walked only,0
211612351,Worked at home,41
211622318,Train,0
211622318,Bus,0
211622318,Ferry,0
211622318,Tram/light rail,0
211622318,Taxi/ride-share service,0
211622318,"Car, as driver",83
211622318,"Car, as passenger",5
211622318,Truck,0
211622318,Motorbike/scooter,0
211622318,Bicycle,0
211622318,Walked only,6
211622318,Worked at home,37
211622331,Train,5
211622331,Bus,0
211622331,Ferry,0
211622331,Tram/light rail,0
211622331,Taxi/ride-share service,0
211622331,"Car, as driver",60
211622331,"Car, as passenger",4
211622331,Truck,0
211622331,Motorbike/scooter,0
211622331,Bicycle,0
211622331,Walked only,5
211622331,Worked at home,52
211622335,Train,3
211622335,Bus,0
211622335,Ferry,0
211622335,Tram/light rail,0
211622335,Taxi/ride-share service,0
211622335,"Car, as driver",78
211622335,"Car, as passenger",0
211622335,Truck,0
211622335,Motorbike/scooter,0
211622335,Bicycle,0
211622335,Walked only,0
211622335,Worked at home,66
211622339,Train,13
211622339,Bus,7
211622339,Ferry,0
211622339,Tram/light rail,0
211622339,Taxi/ride-share service,7
211622339,"Car, as driver",267
211622339,"Car, as passenger",17
211622339,Truck,0
211622339,Motorbike/scooter,0
211622339,Bicycle,0
211622339,Walked only,12
211622339,Worked at home,106
211622340,Train,4
211622340,Bus,6
211622340,Ferry,0
211622340,Tram/light rail,0
211622340,Taxi/ride-share service,5
211622340,"Car, as driver",359
211622340,"Car, as passenger",41
211622340,Truck,0
211622340,Motorbike/scooter,0
211622340,Bicycle,6
211622340,Walked only,23
211622340,Worked at home,180
211630001,Train,3
211630001,Bus,5
211630001,Ferry,0
211630001,Tram/light rail,0
211630001,Taxi/ride-share service,0
211630001,"Car, as driver",135
211630001,"Car, as passenger",5
211630001,Truck,5
211630001,Motorbike/scooter,4
211630001,Bicycle,0
211630001,Walked only,5
211630001,Worked at home,60
211630002,Train,0
211630002,Bus,0
211630002,Ferry,0
211630002,Tram/light rail,0
211630002,Taxi/ride-share service,3
211630002,"Car, as driver",64
211630002,"Car, as passenger",3
211630002,Truck,0
211630002,Motorbike/scooter,0
211630002,Bicycle,0
211630002,Walked only,0
211630002,Worked at home,52
211630003,Train,0
211630003,Bus,0
211630003,Ferry,0
211630003,Tram/light rail,0
211630003,Taxi/ride-share service,0
211630003,"Car, as driver",45
211630003,"Car, as passenger",4
211630003,Truck,0
211630003,Motorbike/scooter,0
211630003,Bicycle,0
211630003,Walked only,0
211630003,Worked at home,12
211630004,Train,106
211630004,Bus,40
211630004,Ferry,0
211630004,Tram/light rail,10
211630004,Taxi/ride-share service,0
211630004,"Car, as driver",427
211630004,"Car, as passenger",26
211630004,Truck,0
211630004,Motorbike/scooter,0
211630004,Bicycle,4
211630004,Walked only,59
211630004,Worked at home,639
211630005,Train,12
211630005,Bus,4
211630005,Ferry,0
211630005,Tram/light rail,4
211630005,Taxi/ride-share service,0
211630005,"Car, as driver",297
211630005,"Car, as passenger",6
211630005,Truck,0
211630005,Motorbike/scooter,3
211630005,Bicycle,4
211630005,Walked only,12
211630005,Worked at home,57
211630006,Train,24
211630006,Bus,25
211630006,Ferry,0
211630006,Tram/light rail,0
211630006,Taxi/ride-share service,0
211630006,"Car, as driver",951
211630006,"Car, as passenger",71
211630006,Truck,7
211630006,Motorbike/scooter,13
211630006,Bicycle,7
211630006,Walked only,23
211630006,Worked at home,126
211630007,Train,125
211630007,Bus,115
211630007,Ferry,0
211630007,Tram/light rail,8
211630007,Taxi/ride-share service,7
211630007,"Car, as driver",819
211630007,"Car, as passenger",105
211630007,Truck,0
211630007,Motorbike/scooter,4
211630007,Bicycle,6
211630007,Walked only,249
211630007,Worked at home,113
211630008,Train,0
211630008,Bus,4
211630008,Ferry,0
211630008,Tram/light rail,0
211630008,Taxi/ride-share service,0
211630008,"Car, as driver",76
211630008,"Car, as passenger",3
211630008,Truck,0
211630008,Motorbike/scooter,0
211630008,Bicycle,3
211630008,Walked only,6
211630008,Worked at home,20
211632260,Train,4
211632260,Bus,0
211632260,Ferry,0
211632260,Tram/light rail,0
211632260,Taxi/ride-share service,0
211632260,"Car, as driver",62
211632260,"Car, as passenger",8
211632260,Truck,0
211632260,Motorbike/scooter,0
211632260,Bicycle,0
211632260,Walked only,0
211632260,Worked at home,58
211632266,Train,5
211632266,Bus,3
211632266,Ferry,0
211632266,Tram/light rail,0
211632266,Taxi/ride-share service,0
211632266,"Car, as driver",234
211632266,"Car, as passenger",15
211632266,Truck,0
211632266,Motorbike/scooter,0
211632266,Bicycle,0
211632266,Walked only,8
211632266,Worked at home,180
211632267,Train,7
211632267,Bus,0
211632267,Ferry,0
211632267,Tram/light rail,0
211632267,Taxi/ride-share service,0
211632267,"Car, as driver",78
211632267,"Car, as passenger",4
211632267,Truck,0
211632267,Motorbike/scooter,0
211632267,Bicycle,0
211632267,Walked only,0
211632267,Worked at home,69
211632268,Train,0
211632268,Bus,0
211632268,Ferry,0
211632268,Tram/light rail,0
211632268,Taxi/ride-share service,0
211632268,"Car, as driver",85
211632268,"Car, as passenger",4
211632268,Truck,0
211632268,Motorbike/scooter,0
211632268,Bicycle,0
211632268,Walked only,0
211632268,Worked at home,62
211632275,Train,120
211632275,Bus,21
211632275,Ferry,0
211632275,Tram/light rail,0
211632275,Taxi/ride-share service,0
211632275,"Car, as driver",773
211632275,"Car, as passenger",49
211632275,Truck,0
211632275,Motorbike/scooter,0
211632275,Bicycle,12
211632275,Walked only,42
211632275,Worked at home,1060
211632276,Train,230
211632276,Bus,84
211632276,Ferry,0
211632276,Tram/light rail,28
211632276,Taxi/ride-share service,18
211632276,"Car, as driver",4168
211632276,"Car, as passenger",244
211632276,Truck,8
211632276,Motorbike/scooter,22
211632276,Bicycle,47
211632276,Walked only,230
211632276,Worked at home,1374
211632277,Train,31
211632277,Bus,14
211632277,Ferry,0
211632277,Tram/light rail,6
211632277,Taxi/ride-share service,0
211632277,"Car, as driver",331
211632277,"Car, as passenger",38
211632277,Truck,0
211632277,Motorbike/scooter,0
211632277,Bicycle,4
211632277,Walked only,43
211632277,Worked at home,111
211632280,Train,43
211632280,Bus,19
211632280,Ferry,0
211632280,Tram/light rail,0
211632280,Taxi/ride-share service,0
211632280,"Car, as driver",449
211632280,"Car, as passenger",23
211632280,Truck,0
211632280,Motorbike/scooter,3
211632280,Bicycle,4
211632280,Walked only,43
211632280,Worked at home,309
211632281,Train,16
211632281,Bus,5
211632281,Ferry,0
211632281,Tram/light rail,0
211632281,Taxi/ride-share service,0
211632281,"Car, as driver",175
211632281,"Car, as passenger",17
211632281,Truck,0
211632281,Motorbike/scooter,0
211632281,Bicycle,0
211632281,Walked only,31
211632281,Worked at home,179
211632282,Train,33
211632282,Bus,17
211632282,Ferry,0
211632282,Tram/light rail,0
211632282,Taxi/ride-share service,0
211632282,"Car, as driver",363
211632282,"Car, as passenger",19
211632282,Truck,0
211632282,Motorbike/scooter,0
211632282,Bicycle,4
211632282,Walked only,20
211632282,Worked at home,108
211632283,Train,0
211632283,Bus,0
211632283,Ferry,0
211632283,Tram/light rail,0
211632283,Taxi/ride-share service,5
211632283,"Car, as driver",77
211632283,"Car, as passenger",9
211632283,Truck,0
211632283,Motorbike/scooter,0
211632283,Bicycle,4
211632283,Walked only,3
211632283,Worked at home,81
211632284,Train,6
211632284,Bus,0
211632284,Ferry,0
211632284,Tram/light rail,0
211632284,Taxi/ride-share service,0
211632284,"Car, as driver",79
211632284,"Car, as passenger",11
211632284,Truck,0
211632284,Motorbike/scooter,0
211632284,Bicycle,0
211632284,Walked only,0
211632284,Worked at home,70
211632285,Train,3
211632285,Bus,0
211632285,Ferry,0
211632285,Tram/light rail,0
211632285,Taxi/ride-share service,0
211632285,"Car, as driver",55
211632285,"Car, as passenger",7
211632285,Truck,0
211632285,Motorbike/scooter,0
211632285,Bicycle,0
211632285,Walked only,6
211632285,Worked at home,26
211642286,Train,0
211642286,Bus,0
211642286,Ferry,0
211642286,Tram/light rail,0
211642286,Taxi/ride-share service,0
211642286,"Car, as driver",66
211642286,"Car, as passenger",0
211642286,Truck,4
211642286,Motorbike/scooter,0
211642286,Bicycle,3
211642286,Walked only,0
211642286,Worked at home,92
211642287,Train,0
211642287,Bus,0
211642287,Ferry,0
211642287,Tram/light rail,0
211642287,Taxi/ride-share service,0
211642287,"Car, as driver",59
211642287,"Car, as passenger",3
211642287,Truck,3
211642287,Motorbike/scooter,0
211642287,Bicycle,0
211642287,Walked only,0
211642287,Worked at home,106
211642288,Train,7
211642288,Bus,6
211642288,Ferry,0
211642288,Tram/light rail,0
211642288,Taxi/ride-share service,0
211642288,"Car, as driver",172
211642288,"Car, as passenger",8
211642288,Truck,0
211642288,Motorbike/scooter,0
211642288,Bicycle,5
211642288,Walked only,10
211642288,Worked at home,135
211642289,Train,0
211642289,Bus,3
211642289,Ferry,0
211642289,Tram/light rail,0
211642289,Taxi/ride-share service,0
211642289,"Car, as driver",159
211642289,"Car, as passenger",3
211642289,Truck,0
211642289,Motorbike/scooter,0
211642289,Bicycle,4
211642289,Walked only,5
211642289,Worked at home,56
211642290,Train,5
211642290,Bus,6
211642290,Ferry,0
211642290,Tram/light rail,0
211642290,Taxi/ride-share service,0
211642290,"Car, as driver",150
211642290,"Car, as passenger",16
211642290,Truck,0
211642290,Motorbike/scooter,0
211642290,Bicycle,0
211642290,Walked only,9
211642290,Worked at home,141
211642291,Train,7
211642291,Bus,6
211642291,Ferry,0
211642291,Tram/light rail,0
211642291,Taxi/ride-share service,0
211642291,"Car, as driver",231
211642291,"Car, as passenger",9
211642291,Truck,0
211642291,Motorbike/scooter,0
211642291,Bicycle,3
211642291,Walked only,10
211642291,Worked at home,188
211642292,Train,19
211642292,Bus,13
211642292,Ferry,0
211642292,Tram/light rail,0
211642292,Taxi/ride-share service,0
211642292,"Car, as driver",548
211642292,"Car, as passenger",39
211642292,Truck,3
211642292,Motorbike/scooter,0
211642292,Bicycle,10
211642292,Walked only,15
211642292,Worked at home,172
211652258,Train,10
211652258,Bus,13
211652258,Ferry,0
